year,FIPS,County,State,yield,area,tmax5,tmax6,tmax7,tmax8,tmax9,tmin5,tmin6,tmin7,tmin8,tmin9,tave5,tave6,tave7,tave8,tave9,vpdmax5,vpdmax6,vpdmax7,vpdmax8,vpdmax9,vpdmin5,vpdmin6,vpdmin7,vpdmin8,vpdmin9,vpdave5,vpdave6,vpdave7,vpdave8,vpdave9,precip5,precip6,precip7,precip8,precip9
2017,06099,STANISLAUS,CALIFORNIA,39.62,6300,27.3082013244,31.973424571,35.7497929168,34.2591746838,30.6715755821,11.8855707978,15.2745362919,17.6978757474,17.9572154103,15.3162881394,19.5968860611,23.6239804314,26.7238343321,26.108195047,22.9939318607,27.5250505678,36.0204102981,47.9612805013,40.8974893491,34.071493214,3.26781643024,4.9208947734,7.56157968644,6.4400757201,4.60189279378,15.396433499,20.4706525357,27.7614300939,23.6687825346,19.3366930039,1.60185592884,2.65914830718,0.0,0.000783898315187,0.513656780004
2016,06069,SAN BENITO,CALIFORNIA,43.14,700,23.655379345,31.3085490263,32.3679942682,31.5459801281,29.4649745342,8.88536445791,13.1883031968,14.418676178,13.6822437911,11.9524923131,16.2703719015,22.2484261116,23.3933352231,22.6141119596,20.7087334237,20.1856391126,39.2391557898,40.5832357303,37.1092321677,34.3585221063,2.01389531591,7.08725480646,8.02634042036,6.69679512875,5.94241554181,11.0997672142,23.1632052981,24.3047880753,21.9030136482,20.150468824,7.29038460744,0.0,0.0,0.0,0.0
2016,06011,COLUSA,CALIFORNIA,53.26,14400,26.0044182872,32.1021622573,34.1899439914,34.0883832051,31.271463016,12.043881243,14.886711354,16.1785788759,15.6182710028,13.3251031158,19.0241497651,23.4944368057,25.1842614337,24.8533271039,22.2982830659,24.6028333883,39.1172005563,42.1352417649,42.2560928832,36.0846662854,2.86359677371,5.29658973927,5.95009287591,5.70863895454,5.01181025536,13.733215081,22.2068951478,24.0426673204,23.9823659189,20.5482382704,20.2366153882,3.34891210596,0.0,0.0,0.000307692312073
2016,06067,SACRAMENTO,CALIFORNIA,46.81,2100,26.5707230908,32.3535250623,33.844673528,32.9497008046,30.9125579604,11.938444256,14.1974747092,15.0882924816,14.3415237108,12.8985391525,19.2545836734,23.2754998858,24.4664830048,23.6456122577,21.9055485564,24.3810242397,38.7019143175,41.7030684159,37.571549697,33.9009062784,2.24735570238,3.8240335575,4.49279367891,3.36939359177,3.19683691022,13.314189971,21.2629739375,23.0979310474,20.4704716444,18.5488715943,7.79072486379,0.0,0.0,0.0,0.00079865770527
2016,06095,SOLANO,CALIFORNIA,46.43,9800,25.6805834069,31.2530093962,32.4127783285,31.3024620864,30.2623843103,11.4632167089,13.3200227989,13.7180600991,13.1180322606,12.4426515616,18.5719000579,22.2865160975,23.0654192138,22.2102471735,21.352517936,21.7427309183,34.8221213892,36.2433407802,32.1098949626,32.3200575576,1.92716239238,3.06336951614,2.84412930787,2.03524372746,2.59262222246,11.8349466553,18.9427454527,19.543735044,17.072569345,17.45633989,7.40235042351,0.00385470080197,0.0,0.0,0.0
2016,06101,SUTTER,CALIFORNIA,47.9,10500,27.323698595,33.0271180603,34.5574915915,33.8958044373,31.4304770788,12.5894045687,14.8648395853,15.6385749361,14.7036139132,12.9712566068,19.9565515819,23.9459788228,25.0980332638,24.2997091752,22.2008668428,26.2106670038,40.4148104131,43.0248807015,40.2207113581,35.0402000202,2.53451277014,4.02074062311,4.5956065243,3.78254704384,3.43960069223,14.372589887,22.2177755181,23.8102436129,22.001629201,19.2399003562,12.5824583223,0.826677082424,0.0,0.0,0.0
2016,06113,YOLO,CALIFORNIA,46.9,35800,26.8419995922,32.71818592,34.3608088661,33.7784470054,31.6864608626,12.1360827554,14.5745409965,15.1486788132,14.2299899732,13.1853124247,19.4890411738,23.6463634582,24.7547438396,24.0042184893,22.4358866437,25.5053556401,40.0149072576,42.4041049933,40.3232219805,36.7359283787,2.79791665078,4.8452047615,4.57237888204,3.73127970421,4.23020165759,14.1516361455,22.4300560096,23.4882419377,22.0272508424,20.4830650181,12.701732916,0.254447205662,0.0,0.0,0.0
2016,06019,FRESNO,CALIFORNIA,50.03,79600,22.0157396651,29.7326292734,31.942487695,31.1681857997,27.4553788013,7.79787763674,13.1358700937,14.8745116618,14.7387344738,10.8391173566,14.9068086509,21.4342496836,23.4084996784,22.9534601368,19.1472480789,20.975692414,37.3454318697,41.2908592606,39.547637627,32.4603999248,2.72962685083,6.97065113911,8.60799398223,7.93210560555,6.15864867805,11.8526596324,22.1580415044,24.9494266214,23.7398716163,19.3095243014,18.3882837812,5.7535597849,0.00256871509147,0.115622346253,0.309149720928
2016,06029,KERN,CALIFORNIA,46.4,13900,25.4347762335,33.7624093579,35.7487778543,34.9018462834,30.5553104371,10.9392851553,16.9207006164,18.5013865952,18.1703928126,13.7903990273,18.1870306944,25.3415549872,27.1250822247,26.536119548,22.1728547322,25.4414317538,45.9430724876,50.9607817021,48.0792865406,37.4550528579,4.0890536341,10.3785326596,12.0850723712,11.5763488881,7.82181219069,14.765242694,28.1608025736,31.5229270367,29.8278177144,22.6384325243,6.39788916265,0.144960356178,0.0185711973363,0.114870550322,0.0608462782858
2016,06031,KINGS,CALIFORNIA,54.74,27000,28.5394568839,35.1397403107,37.2485077267,36.6880442548,33.1306886002,12.8893462823,17.0086506633,18.1118362426,17.820674628,14.078959014,20.7144015831,26.074195487,27.6801719846,27.2543594414,23.6048238071,29.9611022057,48.3284341987,53.5368286535,51.5307750291,42.1505071371,4.08499835379,8.4305472835,9.48375065991,8.43161027081,6.5744664974,17.0230502798,28.3794907411,31.5102896567,29.9811926499,24.3624868172,6.39619896828,0.865132656062,0.0,0.0,0.0
2016,06047,MERCED,CALIFORNIA,47.74,23000,27.1763238889,33.7710779602,35.2416295155,34.4183366952,31.7986542427,11.6657942028,14.7734864348,15.6120121319,15.1613184264,13.0565032818,19.4210590458,24.2722821975,25.4268208237,24.7898275608,22.4275787623,26.453707714,44.4623108378,47.4164965382,43.8905165667,39.038433676,2.30606790541,5.43476700428,5.9905692732,4.36943543217,4.21852101833,14.3798878097,24.948538921,26.7035329057,24.1299759994,21.6284773472,11.1992033747,0.0111491524314,0.0,0.0,0.0
2016,06077,SAN JOAQUIN,CALIFORNIA,45.83,23000,26.3198682929,32.3935311723,33.8298552102,32.5419450153,30.7705830989,11.5023893202,13.7145448467,14.4435098908,13.8655069055,12.2736543771,18.9111288066,23.0540380095,24.1366825505,23.2037259604,21.522118738,23.6380450501,38.4681566684,41.049376085,36.3020072777,33.664037632,1.98906169063,3.9007995395,3.59133149876,2.61991838808,2.7116619051,12.8135533704,21.1844781039,22.3203537919,19.4609628329,18.1878497685,8.72645161253,0.0,0.0,0.0,0.0
2016,06099,STANISLAUS,CALIFORNIA,39.8,7500,26.4422456343,32.8244956337,34.3873608486,33.4274891696,31.1029053804,11.8218020751,14.6179888396,15.7316033295,15.4741373619,13.4973533939,19.1320238547,23.7212422367,25.0594820891,24.4508132658,22.3001293871,24.9290766754,40.695134163,43.8780215841,40.2721759226,36.4200593164,2.50987124241,5.6799012688,5.72905617474,4.78966498138,4.57011228794,13.7194739589,23.1875177159,24.8035388794,22.530920452,20.4950858022,10.0876779532,0.0,0.0,0.0,0.0
2015,06067,SACRAMENTO,CALIFORNIA,40.24,4200,25.1292162716,32.6765145505,33.1471162661,32.8512967831,31.4823154343,10.5426023016,14.6095838933,16.462597961,15.6833990035,14.3038322131,17.8359092866,23.6430492219,24.8048571135,24.2673478933,22.8930738237,21.1553344739,37.2848143262,37.5609136277,37.818255039,37.1851610634,1.89135960046,3.61406487591,4.3096774218,3.76155661214,4.81847875034,11.5233470372,20.449439601,20.9352955248,20.7899058256,21.0018199069,8.10489930493,1.90000670896,0.16630872474,0.024966442295,0.0731543625561
2015,06095,SOLANO,CALIFORNIA,44.73,11000,23.6133057652,30.9646894732,31.4885745815,31.6166004799,31.302136751,9.95619243848,13.416943023,15.5789054258,14.9312875625,13.8489316204,16.7847491019,22.1908162481,23.5337400037,23.2739440212,22.5755341857,17.6268624143,31.3834073883,32.7125916364,33.9500689148,36.2798404369,1.64724014058,2.51872079832,3.46438378777,2.90691204807,4.10170085542,9.63705127745,16.9510640933,18.0884877121,18.4284904814,20.1907706462,0.486581196435,2.46312820434,0.129743589423,0.00324786325487,0.791452988839
2015,06101,SUTTER,CALIFORNIA,44.92,12000,26.3727856214,33.8522430625,34.0069657244,33.3964684157,31.7526666641,11.0879603495,15.6373611103,16.99387433,15.6486122304,13.7052048581,18.7303729854,24.7448020864,25.5004200272,24.522540323,22.7289357611,23.9657963514,40.8819444362,40.0289785224,38.9530275695,38.0188472195,2.03562499925,4.08772222408,4.73680443331,3.99605846752,4.30178472422,13.0007106753,22.4848333301,22.3828914779,21.4745430185,21.1603159719,0.68510416802,1.18355208233,0.0218750000543,0.00343750002018,1.34635416892
2015,06113,YOLO,CALIFORNIA,48.62,38400,25.8456561857,33.3437225662,33.8376177129,33.5555660268,31.9622712143,10.3099999985,14.8360869581,16.5033139508,15.4876978467,14.3220910965,18.0778280921,24.0899047622,25.1704658318,24.5216319368,23.1421811554,23.0198016431,39.4724575614,40.2146043054,40.3046043177,39.2494327072,2.0427769963,4.08925259181,4.80118212756,4.14079343007,5.47346584066,12.5312893197,21.7808550766,22.5078932165,22.2226988739,22.3614492739,1.09434782671,0.649484470712,0.228509315145,0.0644720496598,1.70204969135
2015,06019,FRESNO,CALIFORNIA,50.89,89500,20.9343532132,29.8821080034,29.6172705032,30.8538082647,28.3287754163,6.89112705117,13.6467635037,15.0009079121,15.1554874776,13.013208567,13.9127401322,21.7644357536,22.3090892076,23.0046478711,20.6709919917,20.173633804,37.2619351944,34.2569100722,37.7882169794,33.8836119167,2.92648080797,7.04808268352,6.75909425229,7.76015894799,7.55292588545,11.550057306,22.1550089389,20.5080021623,22.7741879637,20.7182689011,17.8235642419,5.87600334654,17.1770837974,2.11493854722,4.90205586764
2015,06029,KERN,CALIFORNIA,45.66,14500,24.3260687458,33.3353524731,32.9664218543,34.9747199649,32.198646982,9.95034163398,17.0267516195,18.2052677772,18.6067663674,16.082129993,17.1382051899,25.1810520463,25.5858448157,26.7907431662,24.1403884875,24.3932451198,44.1736057158,39.6500114804,46.847074332,39.4515086273,4.11443209172,10.2182448773,8.34620445666,10.2774096953,8.25047330143,14.2538386058,27.1959252965,23.9981079685,28.5622420136,23.8509909644,10.1959627803,2.36198058291,18.7257038969,0.0804288024671,4.57540452533
2015,06031,KINGS,CALIFORNIA,50.79,26500,27.3718581283,35.5294982969,35.5085714213,35.9568317701,33.8879336581,11.7944601674,17.6457415011,19.6225641918,18.5531451741,16.2392074862,19.5831591478,26.587619899,27.5655678066,27.2549884721,25.0635705722,29.1209677164,49.327916664,46.1654427496,47.5023666495,43.7374115425,4.27401909468,9.03387925039,9.44501645589,8.6510648377,8.88673979884,16.6974934055,29.1808979572,27.8052296027,28.0767157436,26.3120756707,7.52448978387,0.204857142921,6.4544897825,0.0772959188254,0.134540816094
2015,06047,MERCED,CALIFORNIA,48.61,28100,25.9589775676,33.8563502677,33.9587042167,34.0256949267,32.0723864261,10.1489447834,15.1882621535,17.0072236245,16.1907632571,14.552413562,18.0539611755,24.5223062106,25.4829639206,25.1082290919,23.312399994,24.9539715716,43.2837175149,41.2075746318,41.7750989437,39.8186722966,2.00884089702,5.03593220543,5.5347260824,4.87754292053,6.16362824781,13.4814062343,24.1598248602,23.3711503571,23.3263209321,22.9911502722,4.6042034018,0.137264404667,0.00911864402814,0.589322031997,0.0342372879449
2015,06077,SAN JOAQUIN,CALIFORNIA,42.29,34000,24.7193994288,32.5818387033,32.4275397557,32.2052891517,31.4689738858,9.79280362754,14.2676574546,15.8952460267,15.2415920975,13.8600214982,17.2561015282,23.4247480789,24.1613928912,23.7234406246,22.664497692,20.4620514344,36.1367019798,34.7795585003,35.1552608998,37.0933149216,1.47569495924,3.09565130533,3.67093503944,3.09936821786,4.48934869371,10.9688731968,19.6161766425,19.2252467699,19.1273145588,20.7913318077,4.19405530294,2.83232718988,0.00640552978499,0.210092165735,0.0
2015,06099,STANISLAUS,CALIFORNIA,43.05,8600,25.1341019739,32.8311059354,33.1154743104,32.7969737413,31.409930793,9.85659786591,15.2847499993,16.7180289848,16.213531998,14.9632104523,17.4953499199,24.0579279673,24.9167516476,24.5052528696,23.1865706227,22.5642400236,39.0159053541,38.6037739125,37.9043616771,38.0717584734,1.70377528614,4.82839971801,5.31091990008,4.66357708879,6.32081497387,12.1340076549,21.9221525361,21.9573469063,21.283969383,22.1962867236,8.75999999142,0.301211863996,0.012161017072,0.231271185881,0.00266949147365
2014,06011,COLUSA,CALIFORNIA,48.94,16000,28.6928500663,32.7916007138,35.1169815669,33.2111449553,31.7425329636,11.6066430356,14.7455311321,17.6471145036,16.0650762124,14.3475897415,20.1497465509,23.7685659229,26.3820480352,24.6381105838,23.0450613526,31.9260244528,39.1861978152,43.9952020405,38.599119101,36.7236629985,3.97623892323,5.00694139672,6.43568947169,4.47204714917,4.19380219976,17.951131688,22.096569606,25.2154457561,21.5355831251,20.4587325991,3.12274725748,0.144945054817,0.00109890111528,1.67840658872,17.3389560363
2014,06095,SOLANO,CALIFORNIA,43.5,10000,27.9457127051,30.8441139596,32.7122304704,31.3921477873,30.6647492786,11.5566197972,12.9236210876,15.2061428152,14.5557292389,14.0339401691,19.7511662511,21.8838675236,23.9591866428,22.9739385131,22.3493447239,26.6459994512,31.3770427336,34.0426550955,29.3741742541,29.9075583958,2.52488282372,2.3305555541,2.8376619812,1.7772070579,1.90079771868,14.5854411375,16.8537991438,18.4401585384,15.575690656,15.9041780572,0.107863247347,0.0,0.0185470084986,0.397350426222,11.884957262
2014,06101,SUTTER,CALIFORNIA,44.2,10000,29.5338709739,33.3902118219,35.4312903253,33.4292876214,32.0247881995,12.4232459716,14.4791076475,17.3088676125,16.0892943557,14.5518750065,20.9785584727,23.9346597347,26.3700789689,24.7592909886,23.288331603,32.4710382957,39.8392152813,43.2945160782,36.8633232357,35.3720867816,3.49225134497,3.65898611092,4.97098454577,3.28515121093,3.01742014048,17.9816448203,21.7491006961,24.132750312,20.0742372233,19.194753461,4.23531250921,0.0,0.0665624996764,0.933749996882,10.8757291786
2014,06113,YOLO,CALIFORNIA,46.46,37000,29.3272330078,33.0215010357,35.1462753069,33.4124323677,32.1858964636,12.0307854162,13.9908944087,16.5461851375,15.489641351,14.3952463685,20.679009212,23.5061977222,25.8462302222,24.4510368594,23.290571416,32.1072791181,38.9386293913,42.8439531408,37.517892198,36.3324285768,4.03740132462,3.97053002508,4.92457023069,3.43958124698,3.43640579424,18.0723402214,21.4545797082,23.8842616858,20.4787367225,19.8844171855,0.722298133679,0.0,0.00385093166036,0.22857142794,10.2885714176
2014,06019,FRESNO,CALIFORNIA,49.33,90000,24.2337869916,28.9553783908,31.9170362222,30.3562231062,28.4923024127,8.95572463808,12.3118975784,16.5988134772,15.1324213388,13.3537560496,16.5947558148,20.6336379846,24.2579248497,22.7443222225,20.9230292312,26.7982703188,35.648300563,39.7129216118,36.7841755314,32.7903534449,5.15048693455,7.24373668621,8.60328347491,7.50914471003,6.26681005627,15.9743786267,21.4460186246,24.1581025434,22.1466601207,19.5285817506,10.6470390978,0.0464134076766,5.43995530631,2.39593296152,8.9470726133
2014,06029,KERN,CALIFORNIA,52.86,14000,27.6623906497,32.6378020381,35.9109019645,34.1346374833,32.5036580342,11.8163161592,15.8242556627,19.7504729099,17.7379963997,16.2057405641,19.7393534045,24.2310288504,27.8306874372,25.9363169415,24.3546992991,31.7240205121,42.9073152615,48.0609925369,43.6579958754,39.7678543691,6.64662386679,9.90445253408,11.4847050856,9.59365278104,8.6350733555,19.1853221895,26.4058838978,29.7728488113,26.6258243282,24.2014638623,2.25957928854,0.0,0.173576051849,2.77559061476,0.20113268683
2014,06031,KINGS,CALIFORNIA,54.13,30000,30.7694371382,34.7394115578,37.5831385679,36.4081665608,34.3448673518,13.7635582667,16.3705918442,20.3609331786,19.0243696518,17.0311411546,22.2664977024,25.555001701,28.9720358732,27.7162681063,25.6880042532,36.8989845258,46.6652091763,51.8522350335,49.0089664205,43.5352619025,6.86426760964,8.409734691,10.2142100042,9.10210335663,7.52677551585,21.8816260677,27.5374719336,31.0332225188,29.0555348886,25.5310187092,0.0376530612572,0.0,0.0,0.0,0.0636224487929
2014,06039,MADERA,CALIFORNIA,50.67,6000,25.0071684587,29.7964218163,33.0072899197,31.448694734,29.4989773546,8.84544603324,12.2711491793,16.7582407433,15.2356322224,13.3085092548,16.926307246,21.0337854978,24.8827653315,23.3421634782,21.4037433047,27.5900477748,37.1472921843,41.7920280529,38.8581102977,34.0621491899,4.35851254349,6.6928343625,8.22906213077,7.00925228921,5.66770267563,15.9742801591,21.9200632734,25.0105450918,22.9336812935,19.8649259328,8.15123457272,0.295586420229,5.5288580111,0.791790124443,11.1515740825
2014,06047,MERCED,CALIFORNIA,50.35,23000,29.4665281361,32.9970949046,35.6361257527,34.3634237501,32.3928745761,12.4555910311,14.3878112952,18.2105664281,16.8780426444,15.4220282544,20.9610595836,23.6924530999,26.9233460904,25.6207331972,23.9074514153,33.6749108963,40.7425084758,45.0446582884,41.0308977758,36.6291887069,4.62710005641,5.0545728842,6.79179333257,4.81319628153,3.72323050991,19.1510054763,22.89854068,25.9182258105,22.9220470287,20.1762096084,0.181254237688,0.00542372889438,0.0,0.000101694912981,0.991491524439
2014,06077,SAN JOAQUIN,CALIFORNIA,44.03,33000,28.6660933575,31.813794151,33.9620068407,32.3911149017,31.1972273708,12.0430608007,13.5136728109,16.4427932221,15.5279158694,14.6898970912,20.3545770791,22.663733481,25.2024000314,23.9595153855,22.943562231,28.3075204362,33.7999631376,36.5931618944,32.3717898055,31.3950506707,3.44838412409,3.07462980027,3.70918388455,2.74901144807,2.49578341012,15.8779522801,18.4372964689,20.1511728895,17.5604006268,16.9454170404,0.407880183404,0.0123963133874,0.0,0.00331797235332,10.0063594733
2014,06099,STANISLAUS,CALIFORNIA,45.7,10000,28.5757244333,32.1796497275,34.8146405079,33.2445366381,31.3386101599,12.6451872599,14.4195169599,18.0516894427,16.8796077091,15.6700014206,20.6104558466,23.2995833437,26.4331649753,25.0620721736,23.5043057902,30.6341607555,37.3412457679,41.0261645698,36.5328868255,33.3697358721,4.63070120511,4.79840536799,6.43348004345,4.94152952398,4.02585875581,17.6324309803,21.0698255679,23.7298223066,20.7372081748,18.6977973139,0.321864405418,0.226652542524,0.0017796610482,0.0,5.31711863519
2013,06069,SAN BENITO,CALIFORNIA,37.5,2000,25.1434522354,30.0241794919,33.2791625362,31.2259072491,28.8865480695,9.21350030527,12.7595176257,15.6154838731,13.9151473264,12.5584871919,17.1784762703,21.3918485588,24.4473232046,22.5705272877,20.7225176307,25.0532258184,33.5470176347,41.668467763,35.5707537223,30.4477980627,3.34704404564,4.74082691849,7.6637872194,5.10983405868,4.30681570504,14.200134932,19.1439222766,24.6661274912,20.3402938905,17.3773068839,0.393509615607,0.0681249998116,0.0,0.0,1.07918269219
2013,06011,COLUSA,CALIFORNIA,51.92,12000,27.2301967547,31.7459322392,35.8003261185,32.6151807901,29.7318424927,11.5456504703,14.672476183,17.1532701261,15.0194062375,12.7540238014,19.3879236125,23.2092042111,26.4767981223,23.8172935138,21.242933147,26.7539152708,36.3395347682,44.8588213466,36.1392095014,31.6822802297,3.64942927909,4.15440110166,5.63842963625,3.6921269049,3.09423809345,15.2016722749,20.2469679349,25.2486254914,19.9156682031,17.3882591616,5.232967022,8.7169780235,0.133406593065,0.025824175687,14.4448351916
2013,06067,SACRAMENTO,CALIFORNIA,39.5,2000,27.6441221058,31.3206979794,34.5732518105,32.454117788,29.504174494,11.7297120581,13.9870782997,15.2399913476,14.3912340291,13.6339530144,19.6869170819,22.6538881396,24.9066215791,23.4226759086,21.5690637542,26.7710435099,32.7053221359,40.0997531765,33.9925070466,28.4951387036,3.38577614129,3.01303355637,4.23679584221,2.99184022596,2.92471364875,15.0784098256,17.8591778461,22.1682745093,18.4921736363,15.7099261762,4.26778523046,7.9942952827,0.0,0.0,16.0951677792
2013,06095,SOLANO,CALIFORNIA,39.33,9000,27.0412793014,30.1760826018,32.9016211867,31.2934573899,29.2574985613,11.571913431,13.7763504341,14.056685972,13.7486628077,13.3444473041,19.3065963662,21.976216518,23.4791535793,22.5210600988,21.3009729327,24.7406810008,29.3206752226,33.9758532989,29.3532340791,27.586264952,2.91664736893,2.6077606821,2.59319547847,1.77610697591,2.31003418872,13.8286641849,15.9642179524,18.2845243887,15.5646705275,14.9481495703,7.95547009127,5.72897436315,0.0,0.00871794880965,16.9390599262
2013,06101,SUTTER,CALIFORNIA,38.71,7000,28.297883044,32.3913576636,35.8562701556,33.2171774218,29.9719340371,12.4463440862,14.8862777856,16.443212381,14.95852486,13.4930798688,20.3721135651,23.6388177246,26.1497412683,24.0878511409,21.7325069529,28.1960383375,36.2135243197,44.7719691133,36.7431989056,30.4228055371,3.56235887125,3.14184027901,4.54218414023,2.83266465038,2.73402777725,15.8791986044,19.6776822994,24.6570766268,19.787931778,16.5784166572,5.50781248749,12.1768749986,0.0,0.0,16.5762499793
2013,06113,YOLO,CALIFORNIA,46.29,34000,28.1207834013,31.9289296255,35.3818032198,33.2062793003,30.2953436715,12.0535223438,14.3663126418,15.4925165427,14.3455259439,13.4134202868,20.0871528726,23.1476211337,25.4371598813,23.7759026221,21.8543819792,28.0757142931,35.0426604739,41.9811760882,36.3444400012,31.7651242084,3.94768984393,3.63472049877,4.03149869831,2.7667681813,3.20119047704,16.0117020685,19.3386904864,23.0063373933,19.5556040913,17.4831573427,6.10527949734,7.1691304481,0.0,0.0,17.2211180336
2013,06019,FRESNO,CALIFORNIA,48.95,99000,23.3885633331,28.9418778366,32.6242605874,30.1705849704,26.8936093089,8.37655288991,12.9587255139,16.6214752239,14.2575898388,11.8637877074,15.8825581115,20.9503016753,24.6228679057,22.2140874046,19.3786985081,23.3567900502,32.1612718665,41.2901362467,35.9255736256,28.7032003676,3.87914543236,5.7796059588,8.57174049317,6.75146765103,5.4132748622,13.6179677413,18.9704389126,24.9309383699,21.3385206383,17.0582376149,7.49010056054,0.558726255939,3.26297206619,2.53461452609,3.26777654166
2013,06029,KERN,CALIFORNIA,42.31,13000,27.0099919165,33.0078848413,36.4035580531,34.0363720166,30.7988878067,11.4894375743,16.0737149415,20.2283722244,17.4961269438,15.001785057,19.2497147454,24.5407998914,28.3159651387,25.7662494802,22.9003364318,28.7650302693,40.4945302085,49.4430718198,43.322019528,34.9980498938,5.42406853806,8.32918446691,12.3190682766,9.05527429935,7.35405690511,17.0945494037,24.4118573377,30.8810700482,26.1886469137,21.1760533994,4.01898058331,0.0365695793145,3.26135922012,1.57372168225,0.651723301421
2013,06031,KINGS,CALIFORNIA,45.81,27000,29.440676416,34.3818979584,38.2775938032,35.6295704317,32.262877571,13.0502353547,17.0009268725,20.3356188452,17.7520029554,15.5522874083,21.2454558854,25.6914124155,29.3066063242,26.6907866936,23.9075824896,31.4577452336,40.3693299329,52.6783657225,44.9820786583,36.2685306416,5.10145490621,6.59806463074,10.0872613559,7.0747992115,6.18897108942,18.2796000699,23.4836972818,31.3828135392,26.0284389349,21.2287508655,7.37224488868,0.0,0.050204081917,0.0,0.00428571428495
2013,06039,MADERA,CALIFORNIA,38.2,5000,24.1740631202,29.791336405,33.6783492654,31.3898974381,27.8753199619,8.31389485651,12.8606471223,16.5471555185,14.0886618826,11.8708703737,16.2439789884,21.3259917637,25.112752392,22.7392796604,19.8730951678,23.3867104711,33.2809207767,43.5283641982,38.1496963422,29.7903549407,2.86955396401,5.17872839771,8.14958880868,6.55108522481,4.71298353728,13.1281322176,19.2298245872,25.8389765034,22.3503907835,17.251669239,10.1693518459,1.12570987434,0.97743827135,0.886049379158,6.86348765354
2013,06047,MERCED,CALIFORNIA,56.77,13000,28.3518414376,32.6103039525,36.0012826487,33.6333515589,30.4919954694,12.0271427046,15.0733762762,17.4262252555,15.5887949734,14.3108757077,20.1894920711,23.8418401143,26.7137539521,24.6110732661,22.4014355886,28.7485423743,35.7865141276,44.6329469657,37.5478468946,31.6378293787,3.66324002225,4.10855706464,6.04720284232,3.74732312855,3.70488022576,16.2058911983,19.9475355961,25.340074904,20.6475850116,17.6713548023,1.29318644355,0.132406779379,0.0,0.182508472776,0.877559325945
2013,06077,SAN JOAQUIN,CALIFORNIA,43.05,21000,27.4217719439,31.1678340821,34.1887200853,31.8123725399,29.1517803453,11.6500431103,14.3201689735,15.3658733432,14.3884420888,13.5560245804,19.5359075271,22.7440015278,24.7772967142,23.1004073144,21.3539024628,25.2160532172,30.7489692793,36.4198275688,30.6899405313,27.0205821851,3.23464099865,3.15693394999,3.59240374601,2.52621673973,2.77159293418,14.2253471079,16.9529516146,20.0061156574,16.6080786355,14.8960875596,1.47364055109,3.13299539405,0.0,0.0,10.5343779084
2013,06099,STANISLAUS,CALIFORNIA,37.92,13000,27.6716935422,31.9632570471,35.3902214127,32.7386686626,29.6608050831,12.1106533654,15.1258361573,17.3781957373,15.5844436885,14.3870819179,19.8911734538,23.5445466022,26.384208575,24.1615561755,22.0239435005,27.0253061742,34.1851355884,41.5612356429,34.2550779085,29.9222584684,4.07135593185,4.38616808,6.426370972,3.99795516891,4.12345480558,15.548331053,19.2856518342,23.9938033075,19.1265165387,17.022856637,1.86228814071,1.75135592907,0.0,0.0966949153897,4.54169491032
2012,06069,SAN BENITO,CALIFORNIA,43.0,2000,25.4776457739,28.8454246677,31.0920843688,34.1280257427,31.2148061135,8.12403535908,10.6358798066,13.096138335,15.6726597471,13.4196810952,16.8008405665,19.7406522371,22.0941113519,24.9003427449,22.3172436044,25.4031978813,32.4624471416,36.2944602925,44.8229916258,37.4555160322,2.84955335019,4.26884615217,5.46049473072,8.88484491821,6.64073878098,14.1263756157,18.3656466469,20.8774775116,26.853918272,22.0481274066,1.18403846448,2.33480769271,0.0,0.0,0.000240384618967
2012,06011,COLUSA,CALIFORNIA,44.62,13000,27.8857302331,30.668954195,33.3225859656,35.5234934578,32.9172655375,10.7716377134,13.4335531082,15.1791527772,16.2038833668,13.4147564122,19.3286839732,22.0512536516,24.2508693714,25.8636884123,23.1660109748,28.8356416175,35.4538589664,39.3736299295,45.8052091818,39.9130201603,3.46062743906,4.63282783958,4.58640198384,6.47873803227,5.25030586036,16.1481345283,20.043343403,21.9800159567,26.141973607,22.5816630104,2.2013186799,2.95236262636,0.0,0.0,0.0
2012,06067,SACRAMENTO,CALIFORNIA,49.0,2000,27.5806538193,30.4061185803,32.9310803381,34.9425654918,32.1521028903,10.5690279267,12.765789706,14.0779107988,14.9425741447,13.0401454155,19.074840873,21.5859541431,23.5044955685,24.9425698182,22.5961241529,26.3773024425,32.3407203447,36.7555834609,42.7929270497,34.8993377959,2.38661398625,3.45220581486,3.24210651667,4.43527170686,3.46214317824,14.3819582144,17.8964630798,19.9988449888,23.6140993783,19.1807404871,0.104966443057,1.32644295404,0.180469799424,0.0,0.00456375847477
2012,06095,SOLANO,CALIFORNIA,34.0,10000,26.5340915156,29.5387863175,31.3792804038,33.415459062,30.9830114044,10.4965232989,12.5011623952,13.1465260545,13.6471546749,11.9866239383,18.5153074073,21.0199743564,22.2629032291,23.5313068685,21.4848176714,23.588673839,29.7727635284,31.3260159767,36.8581196351,31.739082628,2.13243727497,2.84257265016,1.92810862895,2.37316515134,2.03008262036,12.860555557,16.3076680893,16.6270623028,19.6156423932,16.8845826242,0.483076921879,0.799914528815,0.00897435888521,0.0,0.0
